origin,destination
"39.3838681, -8.9814019","39.460251500000005, -9.0578838"
"39.428538700000004, -9.0712209","39.4991889, -9.1424518"
"38.9986601, -9.412098","39.086665800000006, -9.4123433"
"39.4888525, -8.449945600000001","39.559974600000004, -8.450006400000001"
"40.814307400000004, -8.4821253","40.7098755, -8.4827317"
"39.271798700000005, -9.043705300000001","39.3358366, -9.1072649"
"39.7597814, -8.8458605","39.759917200000004, -8.7094278"
"39.2682031, -9.053227900000001","39.3556498, -9.0527447"
"39.398645800000004, -9.2324309","39.3988144, -9.152606800000001"
"38.9561471, -9.3368029","39.0212507, -9.401518000000001"
"39.4722488, -9.025703100000001","39.471786200000004, -8.936191"
"41.434204900000005, -8.4177614","41.4339135, -8.55851"
"39.625903, -8.657765000000001","39.5772917, -8.7061699"
"41.2659445, -8.441730900000001","41.3598446, -8.3482517"
"39.273868400000005, -9.0202288","39.3420052, -9.020774000000001"
"41.7133064, -7.5196984","41.7137492, -7.393493200000001"
"39.331192900000005, -9.118113600000001","39.267580200000005, -9.0541257"
"39.6589474, -8.7635963","39.714087, -8.818853"
"39.3726429, -9.2047971","39.3146359, -9.1461825"
"40.97419, -8.5730438","40.907579000000005, -8.5066746"
"40.267221500000005, -7.5054299","40.266928300000004, -7.4462697"
"40.4151697, -8.448749000000001","40.559074300000006, -8.4490234"
"40.587672000000005, -7.764338500000001","40.6671069, -7.684515"
"39.5170569, -9.0830192","39.5166431, -8.9937848"
"37.185929, -8.2182951","37.1440154, -8.260495"
"39.4150397, -9.0272348","39.4734904, -8.9689691"
"39.3471708, -8.991718","39.2814087, -9.058010300000001"
"39.3391468, -8.9376203","39.3396759, -9.0467254"
"41.1531163, -8.143064500000001","41.228840000000005, -8.067699000000001"
"38.7024771, -9.366209600000001","38.742082100000005, -9.3262553"
"40.677744600000004, -8.5595367","40.714956400000005, -8.5220535"
"41.653222500000005, -8.6910491","41.6529128, -8.793483700000001"
"39.064157800000004, -9.4103755","38.9519615, -9.410779100000001"
"39.4334142, -9.0863236","39.5046261, -9.157266400000001"
"39.761021500000005, -8.7989081","39.834290800000005, -8.798830200000001"
"41.3533058, -8.396362400000001","41.2941261, -8.4549609"
"40.6850783, -8.153414","40.631269100000004, -8.1529013"
"39.5774203, -8.8252974","39.517676200000004, -8.765148700000001"
"39.4242185, -9.2381367","39.334198, -9.23778"
"39.5814893, -8.7301847","39.5819605, -8.825131200000001"
"39.386959600000004, -9.180534","39.3867387, -9.1079208"
"41.3432784, -8.381172300000001","41.2461515, -8.3807203"
"41.351833400000004, -8.602346200000001","41.3521051, -8.5167522"
"40.717663900000005, -7.9771473","40.6598071, -7.9190716000000005"
"39.3814952, -9.2078518","39.4329436, -9.156163900000001"
"39.745337500000005, -8.927678","39.682953100000006, -8.8652265"
"39.343749700000004, -9.1010259","39.2642121, -9.021251300000001"
"40.9636769, -8.5038689","40.893938600000006, -8.5741999"
"41.3397042, -8.3874516","41.4194801, -8.307498200000001"
"41.4133593, -8.4469758","41.4837664, -8.4475048"
"41.756373100000005, -8.1494272","41.7561423, -8.2024535"
"41.347282500000006, -8.5589866","41.263149500000004, -8.6436179"
"39.0481003, -9.393972900000001","38.963681900000005, -9.3094044"
"37.119296000000006, -8.5200613","37.1682337, -8.569058700000001"
"39.304050700000005, -8.934511200000001","39.3361261, -8.966988200000001"
"39.0007427, -9.4137935","39.0848962, -9.413351800000001"
"38.5581145, -8.8953784","38.5575454, -9.0032944"
"39.541200800000006, -8.7224311","39.638501000000005, -8.7222985"
"40.600284200000004, -7.7781321000000005","40.6817675, -7.6971695"
"39.4729716, -9.026108800000001","39.472937, -8.9401132"
"41.268874700000005, -8.646245500000001","41.357556, -8.5580472"
"39.607655400000006, -8.844922200000001","39.5625189, -8.845533600000001"
"39.653448100000006, -8.808741300000001","39.7068509, -8.7559222"
"39.4945535, -9.083086400000001","39.5579519, -9.0828931"
"41.6948341, -8.8428112","41.752913400000004, -8.842223800000001"
"41.347263500000004, -8.5713206","41.269455400000005, -8.6493313"
"40.5299897, -8.4522677","40.3779048, -8.451879100000001"
"40.9705865, -8.4751247","40.9709664, -8.5812519"
"39.7577519, -8.847391700000001","39.7581629, -8.9412676"
"39.5252173, -9.0826376","39.4662817, -9.0243173"
"41.0073206, -8.270415700000001","40.9406765, -8.2709571"
"39.097254, -9.055312800000001","39.1790943, -9.055875700000001"
"39.4961077, -8.855505800000001","39.4963027, -8.9539267"
"39.254080900000005, -9.035406100000001","39.321853000000004, -9.1027094"
"41.416397100000005, -8.4044644","41.3464497, -8.474891900000001"
"38.9511282, -9.3377593","39.0018186, -9.2869664"
"40.3658001, -8.4695684","40.441903100000005, -8.3929887"
"41.440037700000005, -8.5067263","41.502025200000006, -8.507324200000001"
"39.5696263, -8.7774974","39.6315071, -8.7153718"
"40.4558175, -8.4689993","40.354013200000004, -8.4686196"
"41.446232800000004, -8.356401700000001","41.5338566, -8.3564492"
"41.432724400000005, -8.541691100000001","41.432875700000004, -8.4043547"
"38.543168300000005, -9.0282288","38.490115200000005, -8.9752902"
"39.3288054, -9.236008100000001","39.423325000000006, -9.2354417"
"41.711994700000005, -7.5188363","41.7114646, -7.3856754"
"39.7510927, -8.8501338","39.7507, -8.710769"
"39.174544600000004, -9.0848884","39.175139300000005, -9.0102159"
"40.759187700000005, -8.5786637","40.759494200000006, -8.4903568"
"39.5511022, -9.0766279","39.4822943, -9.008198"
"40.6840592, -8.5876179","40.6147074, -8.5184034"
"39.5996965, -8.916598800000001","39.561612100000005, -8.9550663"
"39.555439500000006, -8.8097645","39.578117500000005, -8.786827200000001"
"39.478501300000005, -9.0257825","39.478177900000006, -8.9162411"
"39.3576283, -9.3150061","39.2911975, -9.249131"
"37.2149614, -8.3496599","37.1116134, -8.3492371"
"40.328349100000004, -7.962739600000001","40.406977100000006, -8.0415095"
"39.3403979, -9.0787128","39.430362, -9.0788775"
"39.6248889, -8.654614","39.5731465, -8.7058715"
"41.455142200000004, -8.6496204","41.5779037, -8.649998100000001"
"37.183562900000005, -8.209449000000001","37.0892257, -8.209976000000001"
"41.5276748, -8.4436842","41.3934593, -8.3088694"
"41.2322821, -8.586753700000001","41.172317400000004, -8.5271747"
"41.5982593, -8.728342900000001","41.598319200000006, -8.614282600000001"
"39.8455576, -8.870467900000001","39.7765642, -8.802052"
"39.8198212, -7.4670315","39.819825200000004, -7.5428553"
"41.466234400000005, -8.2061005","41.550131400000005, -8.2055554"
"41.3487133, -7.6852689000000005","41.2619917, -7.7717936000000005"
"41.4032835, -8.5209711","41.4027284, -8.4120209"
"39.194246500000006, -9.200224200000001","39.194508400000004, -9.0579164"
"41.5323128, -8.2914594","41.441449500000004, -8.382273600000001"
"41.143716500000004, -8.5754745","41.2986614, -8.7310313"
"40.549413400000006, -8.7714935","40.437246900000005, -8.7712976"
"41.3531179, -8.420767600000001","41.433128800000006, -8.5008175"
"41.915738700000006, -8.742457400000001","41.7926245, -8.7418929"
"38.730407400000004, -9.3133411","38.8278151, -9.4112972"
"39.7469946, -8.8012897","39.74728, -8.9471162"
"41.0519985, -8.2825866","40.9836077, -8.3512886"
"39.3812395, -8.934917800000001","39.460314700000005, -8.855942500000001"
"39.3103986, -8.945828500000001","39.309938, -9.065467100000001"
"41.3565072, -8.4094424","41.258926, -8.5067102"
"40.6035805, -7.956994600000001","40.503815200000005, -7.95755"
"39.5780851, -8.873730100000001","39.7464315, -8.7059519"
"39.5004128, -9.105737600000001","39.5669127, -9.0392691"
"41.4342319, -8.7143429","41.572805100000004, -8.7139076"
"38.5525973, -8.9624662","38.6336134, -8.8811426"
"39.736076000000004, -8.7281206","39.7361372, -8.9197045"
"41.3582436, -8.0784401","41.4449824, -8.078669600000001"
"38.6636972, -9.162159500000001","38.5732591, -9.1615792"
"40.4469634, -8.581148500000001","40.4471019, -8.4187248"
"39.5710491, -8.7001034","39.5076048, -8.6363727"
"37.1156412, -8.422739700000001","37.187540600000005, -8.3506505"
"41.9123298, -8.4846365","41.8463775, -8.4184806"
"39.3796647, -9.1600503","39.486820300000005, -9.160520400000001"
"39.527247200000005, -8.8456303","39.5981918, -8.774534300000001"
"41.448884400000004, -8.451844600000001","41.5065747, -8.5092228"
"39.4150397, -9.0272348","39.353349900000005, -9.0892742"
"41.4773974, -8.465801500000001","41.6296562, -8.4656336"
"39.132670600000004, -9.193457","39.2112081, -9.272308200000001"
"39.115470900000005, -9.1987026","39.200083, -9.2828896"
"39.314085500000004, -9.2222849","39.419422700000005, -9.117065100000001"
"41.6239963, -7.4898997000000005","41.624309000000004, -7.569936800000001"
"39.5472662, -8.773377100000001","39.619168900000005, -8.701761900000001"
"39.578467100000005, -8.5014857","39.645690900000005, -8.4347797"
"39.2306931, -8.679648400000001","39.3264932, -8.6796626"
"38.8145807, -9.2113072","38.7277776, -9.124992800000001"
"37.1246365, -8.021908100000001","37.124320700000006, -8.0739038"
"40.890936200000006, -8.2766351","40.9409683, -8.3260926"
"40.566255000000005, -8.371198600000001","40.470124600000005, -8.370605300000001"
"40.875288100000006, -8.673870500000001","40.940576500000006, -8.6083137"
"41.835852, -7.744586000000001","41.7564769, -7.8243143"
"41.4844778, -8.533682200000001","41.4277779, -8.476435500000001"
"40.106648500000006, -8.4626079","40.0041366, -8.565732"
"37.085603400000004, -8.267997900000001","37.085126200000005, -8.1498869"
"38.902326200000005, -9.1639535","38.9029149, -9.2735231"
"37.0919812, -8.4507065","37.190592300000006, -8.450385"
"39.911660100000006, -8.690042","40.101284500000006, -8.5010131"
"40.57394, -8.1653865","40.5305453, -8.1649919"
"41.777554800000004, -8.478864900000001","41.7267008, -8.428545900000001"
"39.679014200000005, -8.8360608","39.8588704, -8.656328"
"40.5681292, -8.085311800000001","40.6236802, -8.140284300000001"
"41.385200100000006, -8.1075623","41.449513800000005, -8.1076606"
"41.3532212, -8.2635887","41.4118185, -8.2047702"
"40.7302679, -8.087116100000001","40.8017137, -8.086676200000001"
"38.9024202, -9.0351096","39.0669094, -8.8711581"
"41.911784700000005, -8.7744514","41.830190900000005, -8.856306700000001"
"40.483821000000006, -7.7160557","40.4842206, -7.8331771"
"40.8799076, -8.580297","40.7926518, -8.580608"
"39.2311956, -9.328715800000001","39.1287243, -9.3289693"
"40.908405300000005, -8.3018046","40.858067000000005, -8.301273700000001"
"37.088073200000004, -8.6860459","37.0881944, -8.786772000000001"
"39.0561717, -9.414532000000001","39.1373174, -9.3327889"
"41.075069500000005, -8.1469702","41.1466402, -8.1471804"
"41.3341958, -8.5995045","41.3342673, -8.4891837"
"39.5166589, -8.9641959","39.5160707, -9.0903766"
"39.2974868, -8.9314373","39.298065, -9.066608800000001"
"41.1558069, -8.6231343","41.300062000000004, -8.622910000000001"
"41.451340300000005, -8.1911178","41.3794029, -8.2626066"
"40.6786146, -7.531077700000001","40.6225037, -7.4752467000000005"
"39.531826900000006, -8.667610700000001","39.4553439, -8.591716"
"41.7663394, -8.5085802","41.8238252, -8.5663157"
"39.6482443, -8.7263324","39.6485519, -8.621874"
"40.5965531, -7.863474200000001","40.6573081, -7.9237036000000005"
"41.4353883, -8.3571519","41.3344255, -8.3574777"
"41.700676300000005, -7.466897400000001","41.701162000000004, -7.402218400000001"
"40.509600000000006, -7.740507300000001","40.5465887, -7.703873000000001"
"39.150464, -8.8918877","39.0569774, -8.891459000000001"
"40.8923818, -8.5107595","40.812640200000004, -8.5906702"
"39.7083962, -8.876821300000001","39.593802600000004, -8.876859300000001"
"40.6545252, -7.952085","40.552689900000004, -7.9515153000000005"
"41.1334421, -8.613066700000001","41.244285700000006, -8.7239839"
"38.7223704, -9.3119872","38.8195588, -9.4093488"
"41.750379900000006, -8.590385900000001","41.8361329, -8.5049635"
"41.5622211, -8.408293","41.6369844, -8.332933200000001"
"39.7608843, -8.9884103","39.760848, -8.850928900000001"
