origin,destination
"56.94214800000008, 23.601029899999993","56.96071910000034, 23.756662499999987"
"56.9525915000001, 23.661492199999966","56.98467090000006, 23.850761300000013"
"57.1879495999999, 24.356901900000036","57.197042499999945, 24.489255300000064"
"56.97026199999997, 23.802042200000002","56.95999310000012, 23.63671409999996"
"57.01921820000041, 23.494088700000063","56.916867700000054, 23.609932699999906"
"57.061434100000035, 24.07993200000002","56.962910700000236, 24.105957899999936"
"56.95322129999995, 23.649267800000015","57.02721240000003, 23.49469180000006"
"56.99626299999984, 23.916974899999953","56.94130810000001, 23.719059400000035"
"55.85775940000013, 26.49315","55.926541300000075, 26.593331799999977"
"56.941805700000174, 24.20965980000003","56.86217570000006, 24.2723545"
"56.972866499999874, 23.782254799999937","56.90969810000007, 23.60288349999991"
"56.95572420000002, 24.1516935","56.9634505, 24.304758999999933"
"56.8769571, 23.97187219999999","56.910389000000094, 24.147979399999972"
"56.7356155000001, 22.82604419999995","56.76687399999973, 22.52926209999997"
"57.08493119999987, 24.349961699999973","57.13695159999978, 24.473817500000017"
"56.741032600000125, 22.68634879999999","56.773425299999985, 22.472191200000058"
"56.9184671999999, 24.16112580000006","57.00751350000013, 24.110202599999987"
"56.96406640000011, 23.62093079999996","56.97485519999987, 23.79298349999994"
"56.74452079999984, 22.509094000000037","56.73665890000011, 22.764037600000034"
"56.91903179999989, 24.31233160000001","56.98490509999995, 24.247684999999972"
"57.11003199999996, 24.364481799999997","57.15379980000001, 24.461532599999984"
"56.9864943999999, 24.201189100000022","56.931697899999946, 24.312748500000023"
"56.94302730000012, 23.61445199999996","57.02131630000007, 23.491631600000094"
"55.86526790000006, 26.60740299999998","55.902746500000475, 26.4891653000002"
"56.944242899999914, 24.092766200000185","56.87896310000013, 24.227623799999986"
"57.291730200000046, 25.282871500000038","57.32045700000006, 25.386381500000013"
"56.95934350000011, 23.720650899999935","56.984188799999615, 23.885417100000044"
"56.98293240000008, 23.93423500000005","56.94724480000013, 23.74189309999999"
"56.764778199999974, 22.582312299999984","56.73701700000004, 22.818026199999913"
"56.9910641000002, 23.878517800000047","56.959370999999926, 23.73156990000004"
"56.975801100000005, 24.234755800000016","56.896041499999725, 24.205242499999915"
"56.91483200000007, 24.241316200000078","56.9449974000001, 24.057587800000025"
"57.153897799999996, 24.450441399999995","57.118848100000186, 24.518359999999984"
"56.73815040000011, 22.729430300000033","56.784759499999915, 22.442774800000056"
"56.549188899999905, 21.011573799999947","56.482523200000095, 21.02891570000008"
"56.97079479999985, 23.778539699999975","56.969687799999946, 23.603367499999905"
"56.91444979999995, 23.98363400000002","56.987746199999656, 24.11948479999991"
"56.926157700000154, 24.31244899999999","56.99696419999999, 24.1784156"
"56.72795610000004, 22.8007066","56.76235249999997, 22.589600099999988"
"56.929126300000185, 24.172662299999953","56.932373700000035, 24.337916899999968"
"56.89350359999988, 24.066643200000037","57.00251780000005, 24.076671600000076"
"56.864416700000056, 24.133111700000015","56.9525133000001, 24.256814699999982"
"56.988645200000065, 23.865700500000006","56.96253970000014, 23.68527539999996"
"56.89086310000032, 24.16998569999995","56.94493340000012, 24.04616779999987"
"56.97804570000008, 23.921258100000117","56.945721900000144, 23.730429800000014"
"57.04676289999993, 24.335679900000084","57.09955860000015, 24.40039040000005"
