origin,destination
"-23.501920500000097, 31.40320629999989","-23.564258099999858, 31.47661930000018"
"-28.304523299999868, 31.82993290000001","-28.29630370000022, 31.92341990000005"
"-30.79494629999999, 28.387318200000006","-30.752738200000106, 28.326161400000068"
"-24.164131000000022, 31.720132399999947","-24.319756399999914, 31.749920999999958"
"-23.22923479999997, 29.00443199999992","-23.18147419999993, 29.072797299999852"
"-24.859126199999867, 31.897738899999943","-24.763824700000075, 31.891866199999967"
"-25.228008500000044, 31.85459959999995","-25.131340100000006, 31.943338400000027"
"-31.754802500000118, 27.39187419999997","-31.803671099999836, 27.377328700000113"
"-25.450608399999947, 28.024693400000025","-25.539275999999983, 27.988094599999993"
"-28.223380200000072, 32.4945384","-28.32873469999996, 32.436599999999906"
"-25.349334600000056, 27.919419399999935","-25.428249099999935, 28.000222700000055"
"-23.34512240000004, 31.320180099999988","-23.235453200000244, 31.36547599999989"
"-28.264504600000095, 31.01625149999996","-28.23088070000009, 31.07435409999997"
"-22.67627040000003, 31.167520899999996","-22.76886609999994, 31.19281479999997"
"-25.230644699999885, 31.579622199999914","-25.072261799999968, 31.54875669999999"
"-24.606043699999905, 31.79244609999996","-24.478073999999907, 31.78153479999996"
"-23.662287000001115, 31.517500000000023","-23.55254669999986, 31.47831600000017"
"-23.20035559999992, 31.239561000000005","-23.171729100002054, 31.33022099999994"
"-23.370797799999988, 31.5288055","-23.26875889999998, 31.528645500000042"
"-25.13653849999995, 31.32574710000009","-25.101662199999932, 31.447151899999923"
"-24.6634691000001, 31.797338399999916","-24.530853599999915, 31.767587399999954"
"-25.109223100000012, 31.41457780000001","-25.153853999999953, 31.27975660000009"
"-31.496274000000028, 28.742905499999967","-31.562699900000073, 28.699699499999976"
"-28.011241599999913, 23.128475849999937","-28.052481050000168, 23.093371549999954"
"-23.111267400000003, 31.45045710000001","-23.022211300000148, 31.38023880000007"
"-22.556942300000028, 31.194411399999993","-22.43139839999992, 31.20496179999999"
"-22.71476909999999, 31.16699850000003","-22.56604510000003, 31.191997399999995"
"-28.29105720000008, 31.027514099999962","-28.23185500000007, 31.060649399999967"
"-24.36541239999999, 31.59219439999991","-24.44305350000002, 31.473397299999956"
"-27.52325370000011, 32.59152559999989","-27.56429139999992, 32.498096400000044"
"-25.11354859999987, 31.931309399999986","-25.06595590000003, 31.810310299999802"
"-23.929472400000076, 31.47734549999993","-23.923869000000018, 31.32044839999996"
"-25.106502900000027, 31.36964679999993","-25.161221100000052, 31.224928199999873"
"-23.332682400000024, 31.37065600000003","-23.236076699999913, 31.372350700000087"
"-25.08958520000009, 31.918598400000032","-25.21407780000002, 31.8678309"
"-22.819691800000022, 30.50295000000001","-22.81038010000002, 30.620961200000014"
"-30.732733900000092, 28.109727500000055","-30.744435200000108, 28.215026000000027"
"-22.98547199999993, 31.25618729999998","-22.884179300000028, 31.243612499999987"
"-25.4808525000001, 27.962950999999897","-25.38145580000005, 28.023292599999923"
"-23.788953399999965, 31.317911799999948","-23.692638900000002, 31.357437400000023"
"-24.57161139999997, 31.64720179999996","-24.66963099999995, 31.671330900000008"
"-23.681634999999968, 31.366036500000085","-23.624338899999984, 31.47725180000002"
"-23.432076400000042, 31.421597199999912","-23.455579899999858, 31.51557610000016"
"-23.621956799999985, 31.47461570000002","-23.672069599999922, 31.362716000000006"
"-25.40377149999994, 28.048526899999978","-25.468714699999502, 27.938534099999895"
"-27.810294000000066, 21.530130400000008","-27.765924800000125, 21.46856219999996"
"-24.069043299999997, 31.68879609999998","-23.962742000001594, 31.625727999999874"
"-23.998665399999986, 31.752929099999996","-24.001139000001597, 31.64432909999987"
"-23.969779900000063, 31.628770999999997","-24.067253100000098, 31.688499700000012"
